		B-Baseline
885.063	227.232	157.0279239434653
886.719	230.869	160.6649239434653
888.375	228.242	158.0379239434653
890.031	215.515	145.3109239434653
891.689	204.707	134.5029239434653
893.344	192.283	122.0789239434653
894.998	180.788	110.58392394346532
896.651	163.535	93.33092394346531
898.305	144.081	73.8769239434653
899.959	129.717	59.512923943465324
901.613	114.808	44.60392394346532
903.264	104.384	34.17992394346531
904.917	99.0303	28.82622394346531
906.568	93.8788	23.67472394346531
908.22	90.3838	20.179723943465305
909.87	88.9293	18.72522394346531
911.52	87.2929	17.088823943465314
913.169	86.4243	16.220223943465314
914.818	83.6768	13.472723943465311
916.467	81.4747	11.27062394346531
918.116	81.6364	11.432323943465306
919.764	77.9394	7.735323943465318
921.412	76.8485	6.644423943465313
923.06	76.6464	6.442323943465311
924.705	76.0202	5.816123943465314
926.352	75.2121	5.008023943465318
927.997	74.202	3.9979239434653095
929.643	73.3535	3.149423943465308
931.288	73.8182	3.614123943465316
932.931	74.0606	3.856523943465305
934.577	73.2727	3.0686239434653118
936.22	73.1515	2.94742394346531
937.863	73.1919	2.9878239434653153
939.506	73.6566	3.4525239434653088
941.148	73.0707	2.8666239434653136
942.788	74.7879	4.583823943465305
944.43	73.2727	3.0686239434653118
946.072	72.9495	2.745423943465312
947.711	73.7172	3.5131239434653168
949.352	73.7171	3.5130239434653134
950.99	74.3232	4.119123943465311
952.631	74.8485	4.644423943465313
954.269	75.394	5.189923943465317
955.906	75.2525	5.048423943465309
957.544	76.9899	6.785823943465317
959.181	79.798	9.593923943465313
960.818	80.3838	10.179723943465305
962.454	83.9596	13.755523943465306
964.09	86.5858	16.381723943465317
965.726	89.3131	19.109023943465317
967.36	93.2121	23.008023943465318
968.995	95.5555	25.351423943465306
970.628	99.6566	29.45252394346531
972.263	101.091	30.886923943465305
973.896	100.909	30.704923943465317
975.528	102.748	32.543923943465316
977.162	103.899	33.69492394346531
978.793	103.172	32.96792394346531
980.424	107.434	37.22992394346531
982.055	108.162	37.95792394346532
983.686	111.354	41.14992394346531
985.316	115.192	44.987923943465304
986.945	115.697	45.492923943465314
988.574	113.737	43.532923943465306
990.204	112.99	42.785923943465306
991.831	111.111	40.906923943465316
993.46	107.111	36.906923943465316
995.087	106.182	35.97792394346531
996.713	102.283	32.07892394346531
998.339	99.4142	29.210123943465305
999.965	98.8081	28.604023943465307
1001.59	99.2323	29.028223943465306
1003.22	102.343	32.138923943465315
1004.84	103.374	33.16992394346531
1006.47	108.02	37.81592394346531
1008.09	111.818	41.61392394346531
1009.71	116.222	46.017923943465306
1011.34	123.354	53.14992394346531
1012.96	128.485	58.280923943465325
1014.58	136.141	65.9369239434653
1016.2	146.606	76.4019239434653
1017.82	154.889	84.68492394346532
1019.44	167.495	97.29092394346532
1021.06	178.202	107.99792394346531
1022.68	184.202	113.99792394346531
1024.3	187.778	117.5739239434653
1025.92	192.182	121.9779239434653
1027.54	194.727	124.52292394346532
1029.16	200.848	130.64392394346532
1030.78	209.212	139.0079239434653
1032.39	224.606	154.4019239434653
1034.01	238.626	168.42192394346532
1035.63	257.172	186.96792394346534
1037.24	276.747	206.54292394346533
1038.86	298.061	227.8569239434653
1040.47	317.071	246.86692394346534
1042.08	332.909	262.7049239434653
1043.7	341.515	271.3109239434653
1045.31	348.141	277.93692394346533
1046.93	347.798	277.5939239434653
1048.54	344.929	274.7249239434653
1050.15	342.222	272.0179239434653
1051.76	345.859	275.6549239434653
1053.37	356.081	285.87692394346533
1054.98	361.737	291.53292394346533
1056.6	367.717	297.5129239434653
1058.21	365.899	295.6949239434653
1059.81	353.515	283.3109239434653
1061.42	334.0	263.7959239434653
1063.03	310.283	240.07892394346533
1064.64	288.061	217.8569239434653
1066.25	268.161	197.9569239434653
1067.86	255.091	184.88692394346532
1069.46	249.495	179.29092394346532
1071.07	246.404	176.1999239434653
1072.67	245.899	175.6949239434653
1074.28	249.414	179.2099239434653
1075.89	249.677	179.4729239434653
1077.49	252.546	182.3419239434653
1079.09	255.374	185.1699239434653
1080.7	263.657	193.4529239434653
1082.3	271.96	201.7559239434653
1083.9	283.98	213.77592394346533
1085.51	303.232	233.02792394346534
1087.11	327.758	257.5539239434653
1088.71	357.859	287.6549239434653
1090.31	384.242	314.03792394346533
1091.91	412.182	341.9779239434653
1093.51	424.646	354.4419239434653
1095.11	425.697	355.4929239434653
1096.71	406.707	336.5029239434653
1098.31	389.475	319.27092394346533
1099.91	368.222	298.0179239434653
1101.51	356.444	286.2399239434653
1103.1	352.646	282.4419239434653
1104.7	364.263	294.0589239434653
1106.3	378.97	308.76592394346534
1107.89	402.364	332.1599239434653
1109.49	425.455	355.2509239434653
1111.08	448.788	378.5839239434653
1112.68	471.273	401.06892394346534
1114.28	492.364	422.1599239434653
1115.87	508.263	438.0589239434653
1117.46	517.01	446.8059239434653
1119.06	511.152	440.9479239434653
1120.65	497.838	427.63392394346533
1122.24	469.071	398.86692394346534
1123.83	437.151	366.9469239434653
1125.42	394.323	324.1189239434653
1127.02	352.848	282.6439239434653
1128.6	312.465	242.2609239434653
1130.19	271.717	201.5129239434653
1131.79	234.263	164.05892394346532
1133.37	212.04	141.8359239434653
1134.96	190.788	120.58392394346532
1136.55	177.677	107.4729239434653
1138.14	169.515	99.3109239434653
1139.73	165.879	95.6749239434653
1141.31	163.939	93.7349239434653
1142.9	164.202	93.99792394346531
1144.49	160.788	90.58392394346532
1146.07	161.677	91.4729239434653
1147.66	161.677	91.4729239434653
1149.24	164.768	94.56392394346531
1150.83	167.475	97.2709239434653
1152.41	172.323	102.11892394346532
1153.99	177.576	107.3719239434653
1155.58	184.424	114.21992394346532
1157.16	192.626	122.42192394346532
1158.74	193.091	122.88692394346532
1160.32	197.434	127.22992394346531
1161.9	196.748	126.5439239434653
1163.48	190.485	120.28092394346533
1165.07	179.354	109.14992394346532
1166.64	170.485	100.28092394346533
1168.22	156.566	86.36192394346531
1169.8	142.182	71.9779239434653
1171.38	131.03	60.82592394346531
1172.96	121.131	50.92692394346531
1174.54	116.364	46.159923943465316
1176.12	112.202	41.99792394346531
1177.69	109.212	39.007923943465315
1179.27	110.404	40.19992394346531
1180.84	115.96	45.755923943465305
1182.42	120.303	50.09892394346531
1183.99	126.343	56.138923943465315
1185.57	132.505	62.30092394346531
1187.14	137.596	67.39192394346532
1188.72	138.162	67.95792394346532
1190.29	136.97	66.76592394346531
1191.86	132.263	62.05892394346532
1193.43	127.333	57.12892394346531
1195.01	125.737	55.532923943465306
1196.58	123.091	52.886923943465305
1198.15	122.687	52.48292394346531
1199.72	123.293	53.08892394346532
1201.29	124.747	54.54292394346531
1202.86	126.162	55.95792394346532
1204.43	129.111	58.9069239434653
1206.0	130.788	60.58392394346532
1207.57	133.071	62.86692394346531
1209.14	134.343	64.1389239434653
1210.7	135.737	65.5329239434653
1212.27	137.03	66.82592394346531
1213.84	134.909	64.7049239434653
1215.4	131.455	61.250923943465324
1216.97	129.657	59.45292394346532
1218.53	128.485	58.280923943465325
1220.1	125.616	55.41192394346531
1221.66	120.465	50.260923943465315
1223.23	118.828	48.623923943465314
1224.79	114.404	44.19992394346531
1226.35	110.909	40.70492394346532
1227.92	107.253	37.04892394346531
1229.48	105.354	35.14992394346531
1231.04	103.657	33.45292394346531
1232.6	103.293	33.08892394346532
1234.16	103.919	33.71492394346531
1235.73	104.424	34.21992394346532
1237.29	108.747	38.54292394346531
1238.85	111.414	41.20992394346531
1240.4	118.424	48.21992394346532
1241.96	125.919	55.71492394346531
1243.52	136.263	66.05892394346532
1245.08	146.384	76.1799239434653
1246.64	157.252	87.04792394346532
1248.19	169.414	99.2099239434653
1249.75	178.545	108.3409239434653
1251.31	187.495	117.29092394346532
1252.86	191.535	121.33092394346531
1254.42	194.162	123.95792394346532
1255.97	190.788	120.58392394346532
1257.53	186.687	116.48292394346532
1259.08	176.929	106.72492394346531
1260.64	165.192	94.98792394346532
1262.19	152.222	82.01792394346532
1263.74	138.606	68.4019239434653
1265.29	131.212	61.0079239434653
1266.85	122.404	52.19992394346531
1268.4	116.323	46.118923943465305
1269.95	113.96	43.755923943465305
1271.5	112.768	42.56392394346531
1273.05	113.697	43.492923943465314
1274.6	115.616	45.41192394346531
1276.15	119.293	49.08892394346532
1277.7	124.323	54.118923943465305
1279.25	129.818	59.61392394346532
1280.79	135.98	65.7759239434653
1282.34	140.727	70.52292394346532
1283.89	143.939	73.7349239434653
1285.43	146.081	75.8769239434653
1286.98	149.253	79.0489239434653
1288.53	151.374	81.1699239434653
1290.07	148.121	77.91692394346532
1291.62	150.141	79.9369239434653
1293.16	153.172	82.96792394346531
1294.71	156.929	86.72492394346531
1296.25	160.242	90.0379239434653
1297.79	166.485	96.28092394346533
1299.34	172.828	102.62392394346531
1300.88	178.404	108.19992394346531
1302.42	191.03	120.82592394346531
1303.96	204.465	134.26092394346531
1305.5	215.919	145.71492394346532
1307.04	227.879	157.6749239434653
1308.58	231.475	161.2709239434653
1310.12	224.485	154.28092394346533
1311.66	214.828	144.62392394346531
1313.2	200.283	130.0789239434653
1314.74	188.0	117.79592394346531
1316.28	175.879	105.6749239434653
1317.81	169.03	98.82592394346531
1319.35	166.242	96.0379239434653
