,,B-Baseline
504.163,117.01,49.64068324663005
505.921,113.192,45.822683246630035
507.681,112.222,44.852683246630036
509.439,110.04,42.67068324663005
511.198,110.364,42.994683246630046
512.955,106.465,39.095683246630045
514.711,106.525,39.15568324663005
516.467,104.384,37.01468324663004
518.223,104.525,37.15568324663005
519.978,104.0,36.63068324663004
521.733,101.939,34.569683246630035
523.488,103.05,35.68068324663004
525.243,101.899,34.52968324663004
526.997,101.01,33.64068324663005
528.75,102.222,34.852683246630036
530.502,102.141,34.77168324663005
532.255,104.404,37.03468324663004
534.006,104.566,37.196683246630045
535.758,106.626,39.25668324663005
537.508,107.818,40.44868324663004
539.26,107.96,40.590683246630036
541.009,109.717,42.34768324663004
542.758,110.182,42.812683246630044
544.507,111.717,44.34768324663004
546.255,115.172,47.80268324663004
548.003,117.131,49.76168324663004
549.751,121.515,54.14568324663004
551.498,126.263,58.89368324663005
553.245,129.798,62.428683246630044
554.992,135.717,68.34768324663006
556.738,141.313,73.94368324663003
558.482,148.141,80.77168324663003
560.228,157.96,90.59068324663005
561.971,165.192,97.82268324663005
563.716,173.111,105.74168324663003
565.459,183.535,116.16568324663004
567.201,192.545,125.17568324663003
568.945,200.687,133.31768324663005
570.687,217.576,150.20668324663004
572.428,237.576,170.20668324663004
574.169,253.596,186.22668324663005
575.91,266.364,198.99468324663002
577.65,261.757,194.38768324663005
579.39,246.04,178.67068324663003
581.13,223.394,156.02468324663005
582.867,201.939,134.56968324663004
584.606,187.616,120.24668324663006
586.345,172.909,105.53968324663003
588.081,162.788,95.41868324663005
589.819,150.707,83.33768324663004
591.555,142.808,75.43868324663003
593.29,136.97,69.60068324663004
595.027,130.242,62.87268324663003
596.762,124.525,57.15568324663005
598.496,118.687,51.31768324663004
600.23,114.101,46.73168324663004
601.964,111.818,44.44868324663004
603.697,109.677,42.30768324663005
605.43,108.303,40.93368324663004
607.163,109.071,41.70168324663004
608.895,110.848,43.47868324663004
610.625,114.566,47.196683246630045
612.357,122.525,55.15568324663005
614.088,130.323,62.95368324663005
615.817,132.566,65.19668324663004
617.548,132.02,64.65068324663005
619.276,126.141,58.77168324663005
621.004,119.253,51.88368324663004
622.732,108.081,40.711683246630045
624.461,103.111,35.741683246630046
626.188,98.5859,31.216583246630037
627.915,97.1313,29.761983246630038
629.641,94.8687,27.499383246630046
631.367,97.2727,29.903383246630042
633.093,99.3535,31.98418324663004
634.817,102.141,34.77168324663005
636.542,109.111,41.741683246630046
638.266,110.606,43.23668324663004
639.989,111.253,43.88368324663004
641.713,111.253,43.88368324663004
643.435,107.374,40.00468324663004
645.158,101.919,34.54968324663004
646.879,100.485,33.11568324663004
648.6,96.9697,29.600383246630045
650.32,98.4646,31.095283246630046
652.04,100.646,33.27668324663004
653.76,101.293,33.92368324663005
655.48,105.495,38.12568324663005
657.199,107.879,40.50968324663005
658.917,109.495,42.12568324663005
660.636,108.424,41.05468324663005
662.354,106.404,39.03468324663004
664.07,102.323,34.953683246630035
665.787,98.5455,31.176183246630046
667.503,94.1616,26.79228324663005
669.219,92.9091,25.539783246630037
670.934,90.9091,23.539783246630037
672.65,88.8283,21.45898324663004
674.364,88.3435,20.974183246630048
676.078,87.2121,19.84278324663005
677.791,84.3838,17.014483246630036
679.504,82.8485,15.479183246630043
681.216,81.5354,14.166083246630038
682.929,79.899,12.529683246630043
684.641,82.202,14.83268324663004
686.352,79.899,12.529683246630043
688.061,80.0,12.630683246630042
689.772,80.6262,13.25688324663004
691.483,78.8081,11.438783246630038
693.191,79.0101,11.640783246630036
694.899,81.394,14.024683246630048
696.609,79.5758,12.206483246630043
698.316,78.4242,11.054883246630041
700.023,79.1717,11.802383246630043
701.732,78.9697,11.600383246630045
703.438,79.8788,12.50948324663004
705.144,79.7576,12.388283246630039
706.85,80.2424,12.873083246630046
708.554,79.2929,11.923583246630045
710.259,80.8889,13.519583246630049
711.964,81.5353,14.165983246630049
713.668,79.3939,12.024583246630044
715.37,81.0505,13.681183246630042
717.074,82.2222,14.852883246630043
718.775,83.0303,15.660983246630039
720.479,83.697,16.327683246630045
722.179,83.8384,16.469083246630035
723.88,85.8384,18.469083246630035
725.582,85.8182,18.448883246630047
727.282,87.1515,19.78218324663004
728.982,87.7374,20.368083246630036
730.681,90.6667,23.297383246630048
732.38,89.1515,21.78218324663004
734.076,90.0404,22.671083246630047
735.775,91.8384,24.469083246630035
737.473,93.5556,26.18628324663004
739.17,92.4242,25.05488324663004
740.866,92.404,25.03468324663004
742.563,90.5859,23.216583246630037
744.257,87.7172,20.347883246630047
745.954,88.0606,20.691283246630036
747.648,89.0707,21.701383246630044
749.342,86.3838,19.014483246630036
751.035,85.0303,17.66098324663004
752.728,85.5354,18.166083246630038
754.421,84.4848,17.11548324663005
756.113,82.6465,15.277183246630045
757.806,81.9192,14.549883246630046
759.497,82.2828,14.913483246630037
761.189,80.5454,13.176083246630043
762.878,80.7475,13.378183246630044
764.569,79.2525,11.88318324663004
766.258,81.7576,14.388283246630039
767.948,81.3536,13.984283246630042
769.636,81.0505,13.681183246630042
771.326,80.2828,12.913483246630037
773.013,81.1313,13.761983246630038
774.7,81.596,14.226683246630046
776.387,82.8283,15.45898324663004
778.073,84.5051,17.13578324663004
779.759,84.8889,17.51958324663005
781.445,84.1616,16.79228324663005
783.13,82.3434,14.974083246630045
784.815,80.7677,13.398383246630047
786.498,81.7172,14.347883246630047
788.183,81.1919,13.822583246630046
789.867,80.404,13.034683246630038
791.549,78.8081,11.438783246630038
793.23,80.9091,13.539783246630037
794.914,79.1919,11.822583246630046
796.595,79.7374,12.368083246630036
798.275,78.4848,11.115483246630049
799.956,79.8586,12.489283246630038
801.635,79.3939,12.024583246630044
803.315,78.8687,11.499383246630046
804.995,78.505,11.135683246630038
806.674,79.1313,11.761983246630038
808.352,79.6364,12.267083246630037
810.029,78.7273,11.357983246630042
811.707,79.4141,12.044783246630047
813.385,79.899,12.529683246630043
815.06,80.3434,12.974083246630045
816.735,79.6364,12.267083246630037
818.412,81.9192,14.549883246630046
820.087,80.707,13.337683246630036
821.761,83.2728,15.903483246630046
823.435,83.5556,16.18628324663004
825.109,87.2727,19.903383246630042
826.782,91.798,24.428683246630044
828.455,95.7374,28.368083246630036
830.128,102.727,35.357683246630046
831.8,108.828,41.458683246630045
833.472,112.707,45.337683246630036
835.142,114.263,46.89368324663005
836.814,106.687,39.31768324663004
838.483,98.5253,31.155983246630043
840.154,93.4141,26.044783246630047
841.822,88.8081,21.438783246630038
843.491,84.1414,16.772083246630046
845.159,82.9091,15.539783246630037
846.826,79.899,12.529683246630043
848.493,79.6768,12.307483246630042
850.16,80.5858,13.216483246630048
851.827,79.3535,11.984183246630039
853.494,77.9798,10.61048324663004
855.16,76.9899,9.620583246630048
856.823,78.5455,11.176183246630046
858.489,78.8889,11.519583246630049
860.154,78.4646,11.095283246630046
861.817,81.1919,13.822583246630046
863.48,81.1515,13.78218324663004
865.144,81.5758,14.206483246630043
866.806,83.1313,15.761983246630038
868.467,86.5051,19.13578324663004
870.129,88.404,21.03468324663004
871.79,93.495,26.125683246630047
873.451,98.0202,30.650883246630045
875.111,107.919,40.54968324663004
876.771,117.596,50.226683246630046
878.429,136.929,69.55968324663004
880.089,160.04,92.67068324663003
881.748,188.99,121.62068324663005
883.405,216.061,148.69168324663005
885.063,232.162,164.79268324663005
886.719,237.374,170.00468324663004
888.375,226.364,158.99468324663005
890.031,215.636,148.26668324663004
891.689,214.02,146.65068324663005
893.344,213.697,146.32768324663004
894.998,212.364,144.99468324663005
896.651,196.505,129.13568324663004
898.305,172.283,104.91368324663003
899.959,142.101,74.73168324663004
901.613,119.434,52.06468324663004
903.264,105.879,38.50968324663005
904.917,96.2424,28.873083246630046
906.568,94.0404,26.671083246630047
908.22,91.4747,24.10538324663004
909.87,90.5455,23.176183246630046
911.52,91.1515,23.78218324663004
913.169,91.697,24.327683246630045
914.818,89.1919,21.822583246630046
916.467,85.7576,18.38828324663004
918.116,84.5455,17.176183246630046
919.764,79.798,12.428683246630044
921.412,79.6162,12.246883246630048
923.06,76.9091,9.539783246630037
924.705,74.2828,6.913483246630037
926.352,74.101,6.731683246630041
927.997,73.1919,5.822583246630046
929.643,73.899,6.529683246630043
931.288,73.2727,5.903383246630042
932.931,73.2121,5.842783246630049
934.577,72.1818,4.812483246630038
936.22,74.0,6.630683246630042
937.863,71.4141,4.044783246630047
939.506,73.6162,6.246883246630048
941.148,72.8081,5.438783246630038
942.788,73.0505,5.681183246630042
944.43,72.1818,4.812483246630038
946.072,73.0909,5.721583246630047
947.711,73.3939,6.024583246630044
949.352,72.8283,5.458983246630041
950.99,72.8687,5.499383246630046
952.631,72.8283,5.458983246630041
954.269,73.798,6.428683246630044
955.906,73.8182,6.4488832466300465
957.544,75.3939,8.024583246630044
959.181,75.3131,7.943783246630048
960.818,76.7071,9.337783246630039
962.454,78.7879,11.418583246630035
964.09,81.3131,13.943783246630048
965.726,84.3839,17.01458324663004
967.36,88.0202,20.650883246630045
968.995,92.0,24.630683246630042
970.628,95.7778,28.40848324663004
972.263,98.303,30.93368324663004
973.896,100.606,33.23668324663004
975.528,101.313,33.943683246630044
977.162,100.202,32.83268324663004
978.793,98.3838,31.014483246630036
980.424,97.6364,30.267083246630037
982.055,101.778,34.40868324663005
983.686,105.01,37.64068324663005
985.316,109.313,41.943683246630044
986.945,112.081,44.711683246630045
988.574,110.828,43.458683246630045
990.204,109.919,42.54968324663004
991.831,111.354,43.98468324663004
993.46,107.05,39.68068324663004
995.087,103.313,35.943683246630044
996.713,99.9192,32.549883246630046
998.339,97.2121,29.84278324663005
999.965,93.6364,26.267083246630037
1001.59,90.9091,23.539783246630037
1003.22,93.7171,26.347783246630044
1004.84,96.505,29.135683246630038
1006.47,100.586,33.21668324663004
1008.09,105.697,38.327683246630045
1009.71,109.96,42.590683246630036
1011.34,114.061,46.69168324663005
1012.96,117.455,50.08568324663004
1014.58,120.505,53.13568324663004
1016.2,123.01,55.64068324663005
1017.82,129.394,62.02468324663005
1019.44,137.172,69.80268324663004
1021.06,149.535,82.16568324663004
1022.68,157.151,89.78168324663005
1024.3,162.747,95.37768324663006
1025.92,163.859,96.48968324663005
1027.54,161.354,93.98468324663006
1029.16,162.869,95.49968324663004
1030.78,165.293,97.92368324663005
1032.39,176.162,108.79268324663005
1034.01,189.475,122.10568324663004
1035.63,209.636,142.26668324663004
1037.24,223.556,156.18668324663005
1038.86,239.596,172.22668324663005
1040.47,253.172,185.80268324663004
1042.08,269.515,202.14568324663003
1043.7,280.707,213.33768324663004
1045.31,289.576,222.20668324663006
1046.93,295.737,228.36768324663007
1048.54,289.778,222.40868324663006
1050.15,285.919,218.54968324663002
1051.76,277.717,210.34768324663003
1053.37,280.121,212.75168324663002
1054.98,289.354,221.98468324663003
1056.6,298.909,231.53968324663003
1058.21,307.353,239.98368324663005
1059.81,306.687,239.31768324663005
1061.42,297.232,229.86268324663007
1063.03,279.03,211.66068324663001
1064.64,259.455,192.08568324663003
1066.25,238.788,171.41868324663005
1067.86,227.657,160.28768324663005
1069.46,221.899,154.52968324663004
1071.07,221.333,153.96368324663004
1072.67,227.758,160.38868324663005
1074.28,233.96,166.59068324663005
1075.89,238.121,170.75168324663005
1077.49,238.848,171.47868324663006
1079.09,240.667,173.29768324663004
1080.7,237.677,170.30768324663003
1082.3,230.99,163.62068324663005
1083.9,234.202,166.83268324663004
1085.51,241.313,173.94368324663003
1087.11,253.535,186.16568324663004
1088.71,274.808,207.43868324663003
1090.31,305.131,237.76168324663
1091.91,340.222,272.85268324663
1093.51,374.99,307.62068324663005
1095.11,400.727,333.35768324663
1096.71,412.505,345.13568324663004
1098.31,415.333,347.96368324663007
1099.91,404.222,336.85268324663
1101.51,394.141,326.77168324663006
1103.1,383.131,315.76168324663
1104.7,384.465,317.09568324663
1106.3,395.131,327.76168324663
1107.89,419.293,351.92368324663005
1109.49,445.212,377.84268324663003
1111.08,471.495,404.12568324663005
1112.68,494.505,427.13568324663004
1114.28,523.414,456.04468324663003
1115.87,557.98,490.61068324663006
1117.46,585.798,518.42868324663
1119.06,595.333,527.96368324663
1120.65,584.303,516.93368324663
1122.24,555.535,488.16568324663
1123.83,506.263,438.89368324663
1125.42,459.172,391.80268324663007
1127.02,406.465,339.09568324663
1128.6,351.273,283.90368324663007
1130.19,293.535,226.16568324663007
1131.79,243.354,175.98468324663006
1133.37,206.667,139.29768324663004
1134.96,188.061,120.69168324663005
1136.55,177.313,109.94368324663003
1138.14,178.061,110.69168324663005
1139.73,179.455,112.08568324663005
1141.31,186.525,119.15568324663005
1142.9,186.323,118.95368324663005
1144.49,185.919,118.54968324663005
1146.07,177.737,110.36768324663004
1147.66,170.303,102.93368324663004
1149.24,166.626,99.25668324663005
1150.83,164.545,97.17568324663003
1152.41,166.283,98.91368324663003
1153.99,171.737,104.36768324663004
1155.58,180.303,112.93368324663004
1157.16,192.404,125.03468324663004
1158.74,203.051,135.68168324663003
1160.32,208.364,140.99468324663005
1161.9,210.95,143.58068324663003
1163.48,208.606,141.23668324663004
1165.07,202.929,135.55968324663004
1166.64,191.374,124.00468324663004
1168.22,175.859,108.48968324663005
1169.8,159.394,92.02468324663005
1171.38,140.182,72.81268324663003
1172.96,129.232,61.86268324663004
1174.54,118.505,51.13568324663004
1176.12,111.253,43.88368324663004
1177.69,109.111,41.741683246630046
1179.27,109.01,41.64068324663005
1180.84,114.02,46.65068324663004
1182.42,120.99,53.62068324663004
1183.99,134.727,67.35768324663005
1185.57,146.061,78.69168324663005
1187.14,155.596,88.22668324663005
1188.72,158.808,91.43868324663003
1190.29,156.323,88.95368324663005
1191.86,146.727,79.35768324663005
1193.43,139.838,72.46868324663004
1195.01,133.515,66.14568324663003
1196.58,132.667,65.29768324663004
1198.15,134.182,66.81268324663003
1199.72,132.99,65.62068324663005
1201.29,136.343,68.97368324663003
1202.86,139.172,71.80268324663004
1204.43,145.051,77.68168324663003
1206.0,151.697,84.32768324663004
1207.57,158.0,90.63068324663004
1209.14,163.697,96.32768324663004
1210.7,167.899,100.52968324663004
1212.27,168.929,101.55968324663004
1213.84,168.02,100.65068324663005
1215.4,163.354,95.98468324663006
1216.97,158.263,90.89368324663005
1218.53,151.818,84.44868324663005
1220.1,144.566,77.19668324663004
1221.66,138.687,71.31768324663005
1223.23,132.444,65.07468324663003
1224.79,124.747,57.37768324663004
1226.35,118.303,50.93368324663004
1227.92,111.778,44.40868324663005
1229.48,108.545,41.175683246630044
1231.04,105.434,38.06468324663004
1232.6,102.545,35.175683246630044
1234.16,103.374,36.00468324663004
1235.73,103.758,36.38868324663004
1237.29,104.848,37.47868324663004
1238.85,108.202,40.83268324663004
1240.4,114.465,47.095683246630045
1241.96,124.606,57.23668324663004
1243.52,135.414,68.04468324663003
1245.08,149.111,81.74168324663003
1246.64,163.596,96.22668324663005
1248.19,180.141,112.77168324663003
1249.75,194.727,127.35768324663005
1251.31,208.04,140.67068324663003
1252.86,218.747,151.37768324663006
1254.42,228.505,161.13568324663004
1255.97,233.273,165.90368324663004
1257.53,230.626,163.25668324663005
1259.08,212.687,145.31768324663005
1260.64,190.343,122.97368324663003
1262.19,169.172,101.80268324663004
1263.74,150.283,82.91368324663003
1265.29,136.465,69.09568324663005
1266.85,128.02,60.65068324663005
1268.4,120.263,52.89368324663005
1269.95,116.687,49.31768324663004
1271.5,114.444,47.074683246630045
1273.05,114.808,47.43868324663005
1274.6,116.889,49.51968324663004
1276.15,122.929,55.559683246630044
1277.7,128.626,61.25668324663005
1279.25,134.848,67.47868324663006
1280.79,143.293,75.92368324663005
1282.34,148.909,81.53968324663003
1283.89,156.343,88.97368324663003
1285.43,157.636,90.26668324663004
1286.98,162.04,94.67068324663003
1288.53,162.727,95.35768324663005
1290.07,166.626,99.25668324663005
1291.62,167.879,100.50968324663003
1293.16,171.879,104.50968324663003
1294.71,179.475,112.10568324663004
1296.25,185.98,118.61068324663003
1297.79,189.131,121.76168324663004
1299.34,193.737,126.36768324663004
1300.88,196.283,128.91368324663003
1302.42,203.535,136.16568324663004
1303.96,215.515,148.14568324663003
1305.5,230.101,162.73168324663004
1307.04,242.566,175.19668324663004
1308.58,245.576,178.20668324663004
1310.12,234.04,166.67068324663003
1311.66,211.212,143.84268324663003
1313.2,194.505,127.13568324663004
1314.74,179.818,112.44868324663005
1316.28,173.232,105.86268324663004
1317.81,170.485,103.11568324663006
1319.35,170.747,103.37768324663006
1320.89,168.707,101.33768324663004
1322.42,170.505,103.13568324663004
1323.96,175.515,108.14568324663003
1325.5,186.02,118.65068324663005
1327.03,199.596,132.22668324663005
1328.56,216.283,148.91368324663003
1330.1,231.899,164.52968324663004
1331.63,250.828,183.45868324663005
