,,B-Baseline
1413.81,276.768,38.53390179043387
1415.32,278.384,40.149901790433915
1416.83,274.081,35.84690179043392
1418.34,275.354,37.119901790433886
1419.84,272.667,34.432901790433874
1421.35,272.667,34.432901790433874
1422.86,271.212,32.97790179043389
1424.37,273.758,35.52390179043388
1425.88,272.525,34.29090179043388
1427.38,273.455,35.220901790433885
1428.89,271.434,33.19990179043393
1430.39,270.0,31.7659017904339
1431.9,270.869,32.63490179043393
1433.4,269.212,30.97790179043389
1434.91,269.919,31.684901790433884
1436.41,272.929,34.694901790433875
1437.92,271.515,33.28090179043389
1439.42,272.566,34.331901790433875
1440.92,273.697,35.462901790433904
1442.42,273.354,35.119901790433886
1443.92,279.192,40.95790179043391
1445.43,278.283,40.048901790433916
1446.93,280.889,42.65490179043391
1448.43,283.758,45.52390179043388
1449.93,283.232,44.99790179043393
1451.43,284.546,46.31190179043389
1452.93,285.717,47.482901790433885
1454.43,279.333,41.09890179043393
1455.92,279.05,40.81590179043391
1457.42,276.182,37.94790179043392
1458.92,274.667,36.432901790433874
1460.42,270.505,32.270901790433896
1461.91,268.606,30.371901790433895
1463.41,266.889,28.65490179043391
1464.91,265.172,26.937901790433926
1466.4,267.596,29.361901790433905
1467.9,264.566,26.331901790433875
1469.39,264.586,26.351901790433914
1470.88,266.606,28.371901790433895
1472.38,263.596,25.361901790433905
1473.87,263.818,25.583901790433885
1475.36,261.96,23.72590179043388
1476.86,262.566,24.331901790433875
1478.35,260.849,22.61490179043389
1479.84,261.151,22.91690179043391
1481.33,262.02,23.785901790433883
1482.82,260.525,22.290901790433878
1484.31,261.939,23.704901790433922
1485.8,262.606,24.371901790433895
1487.29,262.97,24.73590179043393
1488.78,260.323,22.08890179043388
1490.27,261.556,23.321901790433884
1491.76,260.667,22.432901790433874
1493.24,262.081,23.846901790433918
1494.73,259.071,20.836901790433927
1496.22,258.949,20.714901790433913
1497.71,258.525,20.290901790433878
1499.19,261.475,23.240901790433924
1500.68,260.323,22.08890179043388
1502.16,261.192,22.957901790433908
1503.65,258.727,20.492901790433876
1505.13,258.404,20.169901790433897
1506.62,260.02,21.785901790433883
1508.1,261.071,22.836901790433927
1509.58,262.667,24.432901790433874
1511.06,261.818,23.583901790433885
1512.55,261.677,23.442901790433922
1514.03,260.0,21.7659017904339
1515.51,261.919,23.684901790433884
1516.99,262.242,24.00790179043392
1518.47,262.626,24.391901790433877
1519.95,264.97,26.73590179043393
1521.43,266.263,28.028901790433878
1522.91,264.141,25.90690179043392
1524.39,266.202,27.9679017904339
1525.87,267.677,29.442901790433922
1527.34,264.566,26.331901790433875
1528.82,266.808,28.573901790433894
1530.3,266.727,28.492901790433876
1531.77,265.758,27.523901790433882
1533.25,267.394,29.159901790433906
1534.73,265.374,27.139901790433925
1536.2,266.404,28.169901790433897
1537.68,263.879,25.64490179043392
1539.15,268.444,30.209901790433918
1540.63,266.606,28.371901790433895
1542.1,267.757,29.522901790433906
1543.57,268.222,29.98790179043388
1545.05,268.97,30.73590179043393
1546.52,267.737,29.502901790433924
1547.99,268.606,30.371901790433895
1549.46,270.566,32.331901790433875
1550.93,267.859,29.62490179043388
1552.4,268.04,29.80590179043392
1553.87,269.758,31.523901790433882
1555.34,270.344,32.109901790433895
1556.81,267.05,28.815901790433912
1558.28,265.737,27.502901790433924
1559.75,268.02,29.785901790433883
1561.22,268.667,30.432901790433874
1562.69,269.192,30.957901790433908
1564.15,266.586,28.351901790433914
1565.62,267.232,28.99790179043393
1567.09,268.202,29.9679017904339
1568.55,264.788,26.553901790433912
1570.02,266.929,28.694901790433875
1571.48,269.192,30.957901790433908
1572.95,266.424,28.18990179043388
1574.41,267.091,28.85690179043391
1575.88,265.818,27.583901790433885
1577.34,265.273,27.038901790433925
1578.8,265.091,26.85690179043391
1580.27,264.424,26.18990179043388
1581.73,265.616,27.381901790433886
1583.19,264.707,26.472901790433895
1584.65,263.252,25.01790179043391
1586.11,266.687,28.452901790433913
1587.57,263.656,25.421901790433907
1589.03,263.818,25.583901790433885
1590.49,264.707,26.472901790433895
1591.95,264.02,25.785901790433883
1593.41,262.162,23.92790179043388
1594.87,262.687,24.452901790433913
1596.33,262.505,24.270901790433896
1597.79,263.899,25.664901790433902
1599.24,261.556,23.321901790433884
1600.7,262.626,24.391901790433877
1602.16,263.737,25.502901790433924
1603.61,260.444,22.209901790433918
1605.07,262.626,24.391901790433877
1606.52,261.01,22.775901790433892
1607.98,259.717,21.482901790433885
1609.43,262.485,24.250901790433915
1610.89,262.02,23.785901790433883
1612.34,259.838,21.603901790433923
1613.79,261.293,23.058901790433907
1615.25,258.444,20.209901790433918
1616.7,261.515,23.280901790433887
1618.15,261.697,23.462901790433904
1619.6,262.707,24.472901790433895
1621.05,260.687,22.452901790433913
1622.5,260.283,22.048901790433916
1623.95,260.545,22.310901790433917
1625.4,260.162,21.92790179043388
1626.85,260.768,22.533901790433873
1628.3,260.626,22.391901790433877
1629.75,259.273,21.038901790433925
1631.19,259.939,21.704901790433922
1632.64,261.535,23.300901790433926
1634.09,264.101,25.8669017904339
1635.54,261.515,23.280901790433887
1636.98,263.051,24.81690179043389
1638.43,263.353,25.11890179043391
1639.87,264.081,25.846901790433918
1641.32,265.212,26.97790179043389
1642.76,264.384,26.149901790433915
1644.21,265.091,26.85690179043391
1645.65,265.455,27.220901790433885
1647.09,263.758,25.523901790433882
1648.54,262.667,24.432901790433874
1649.98,263.96,25.72590179043388
1651.42,265.737,27.502901790433924
1652.86,265.616,27.381901790433886
1654.31,267.677,29.442901790433922
1655.75,266.424,28.18990179043388
1657.19,268.222,29.98790179043388
1658.63,265.798,27.563901790433903
1660.07,268.848,30.613901790433914
1661.5,263.636,25.401901790433925
1662.94,267.697,29.462901790433904
1664.38,266.97,28.73590179043393
1665.82,267.253,29.018901790433887
1667.26,267.515,29.280901790433887
1668.69,268.02,29.785901790433883
1670.13,267.273,29.038901790433925
1671.57,268.747,30.512901790433915
1673.0,271.535,33.300901790433926
1674.44,270.929,32.694901790433875
1675.87,268.909,30.674901790433893
1677.31,273.212,34.97790179043389
1678.74,271.354,33.119901790433886
1680.18,267.758,29.523901790433882
1681.61,272.202,33.9679017904339
1683.04,269.616,31.381901790433886
1684.47,271.151,32.91690179043391
1685.91,270.161,31.926901790433902
1687.34,272.606,34.371901790433895
1688.77,272.485,34.250901790433915
1690.2,271.636,33.401901790433925
